item_id,lang_id
13612,4
13617,4
13621,4
13622,4
13623,4
13624,4
13625,4
13674,4
13712,4
13755,4
13758,4
13762,4
13795,4
13827,4
13832,4
13833,4
13835,4
13838,4
13878,4
13912,4
13935,4
13937,4
13938,4
13939,4
13940,4
13941,4
13942,4
13943,4
13944,4
13945,4
13946,4
13947,4
13948,4
13949,4
13950,4
13951,4
13953,4
13954,4
13955,4
13956,4
13957,4
13959,4
13961,4
14001,4
14008,4
14056,4
14081,4
14086,4
14087,4
14088,4
14089,4
14091,4
14092,4
14093,4
14094,4
14095,4
14096,4
14097,4
14098,4
14100,4
14101,4
14102,4
14103,4
14104,4
14105,4
14107,4
14108,4
14110,4
14112,4
14113,4
14114,4
14115,4
14116,4
14118,4
14120,4
14121,4
14122,4
14123,4
14124,4
14125,4
14126,4
14127,4
14128,4
14130,4
14131,4
14132,4
14134,4
14135,4
14136,4
14137,4
14138,4
14139,4
14142,4
14143,4
14145,4
14146,4
14147,4
14148,4
14150,4
14151,4
14152,4
14153,4
14154,4
14155,4
14156,4
14158,4
14160,4
14161,4
14162,4
14163,4
14164,4
14165,4
14166,4
14167,4
14168,4
14169,4
14171,4
14172,4
14173,4
14174,4
14175,4
14176,4
14178,4
14308,4
14339,4
14672,4
14673,4
14674,4
14675,4
14676,4
14677,4
14678,4
14679,4
14693,4
14694,4
14695,4
14697,4
14712,4
14721,4
14725,4
14730,4
14736,4
14737,4
14739,4
14746,4
14747,4
14748,4
14750,4
14751,4
14752,4
14754,4
14758,4
14759,4
15001,4
15008,4
15021,4
15022,4
15023,4
15053,4
15083,4
15092,4
15093,4
15094,4
15177,4
15178,4
15179,4
15182,4
15183,4
15184,4
15187,4
15188,4
15189,4
15190,4
15191,4
15192,4
15194,4
15196,4
15197,4
15198,4
15201,4
15204,4
15205,4
15206,4
15207,4
15208,4
15209,4
15212,4
15214,4
15217,4
15218,4
15219,4
15222,4
15226,4
15227,4
15230,4
15231,4
15232,4
15233,4
15234,4
15235,4
15236,4
15238,4
15239,4
15240,4
15241,4
15243,4
15244,4
15250,4
15252,4
15253,4
15255,4
15257,4
15260,4
15261,4
15262,4
15263,4
15269,4
15271,4
15272,4
15273,4
15274,4
15275,4
15276,4
15280,4
15281,4
15282,4
15284,4
15285,4
15286,4
15287,4
15288,4
15290,4
15291,4
15292,4
15293,4
15299,4
15301,4
15302,4
15303,4
15304,4
15305,4
15306,4
15307,4
15308,4
15309,4
17281,4
17342,4
17343,4
17344,4
17345,4
17346,4
17347,4
17348,4
17349,4
17350,4
17351,4
17352,4
17353,4
17354,4
17355,4
17357,4
17582,4
17598,4
17657,4
17658,4
17659,4
17660,4
17661,4
17662,4
17663,4
17664,4
17665,4
17666,4
17667,4
17668,4
17669,4
17670,4
17671,4
17672,4
17673,4
17674,4
17675,4
17676,4
17677,4
17678,4
17679,4
17680,4
17681,4
17682,4
17683,4
17684,4
17685,4
17686,4
17687,4
17688,4
17689,4
17690,4
17691,4
17692,4
17693,4
17694,4
17695,4
17696,4
17697,4
17698,4
17699,4
17700,4
17701,4
17702,4
17703,4
17704,4
17705,4
17706,4
17707,4
17708,4
17709,4
17710,4
17711,4
17712,4
17713,4
17714,4
17715,4
17716,4
17717,4
17718,4
17719,4
17720,4
17721,4
17722,4
17723,4
17724,4
17725,4
17726,4
17727,4
17728,4
17729,4
17730,4
17731,4
17732,4
17733,4
17734,4
17735,4
17736,4
17737,4
17738,4
17739,4
17740,4
17741,4
17742,4
17743,4
17744,4
17745,4
17746,4
17747,4
17748,4
17749,4
17750,4
17751,4
17752,4
17753,4
17754,4
17755,4
17756,4
17757,4
17758,4
17759,4
17760,4
17761,4
17762,4
17763,4
17764,4
17765,4
17766,4
17767,4
17768,4
17769,4
17770,4
17771,4
17772,4
17773,4
17774,4
17775,4
17776,4
17777,4
17778,4
17779,4
17780,4
17781,4
17782,4
17783,4
17784,4
17785,4
17786,4
17787,4
17788,4
17789,4
17790,4
17791,4
17792,4
17793,4
17794,4
17795,4
17796,4
17797,4
17798,4
17799,4
17800,4
17801,4
17802,4
17803,4
17804,4
17805,4
17806,4
17807,4
17808,4
17809,4
17810,4
17811,4
17812,4
17813,4
17814,4
17815,4
17816,4
17817,4
17818,4
17819,4
17820,4
17821,4
17822,4
17823,4
17824,4
17825,4
17826,4
17827,4
17828,4
17829,4
17830,4
17831,4
17832,4
17833,4
17834,4
17835,4
17836,4
17837,4
17838,4
17839,4
17840,4
17841,4
17842,4
17843,4
17845,4
17846,4
17847,4
17848,4
17849,4
17850,4
17852,4
17853,4
17854,4
17855,4
17856,4
17861,4
18300,4
18301,4
18302,4
18303,4
18304,4
18305,4
18306,4
18307,4
18308,4
18310,4
18311,4
18312,4
18313,4
18314,4
19679,4
19680,4
19681,4
19682,4
19683,4
19685,4
19686,4
19687,4
19688,4
19689,4
19690,4
19691,4
19692,4
19693,4
19694,4
19695,4
19696,4
19697,4
19698,4
19699,4
19700,4
19701,4
19702,4
19703,4
19704,4
19705,4
19706,4
19707,4
19708,4
19709,4
19710,4
19711,4
19712,4
19714,4
19715,4
19716,4
19719,4
19720,4
19721,4
19722,4
19723,4
19726,4
19727,4
19729,4
19730,4
19741,4
19748,4
19753,4
19754,4
19755,4
19756,4
19757,4
19758,4
19759,4
19760,4
19761,4
19763,4
19764,4
19765,4
19766,4
19767,4
19768,4
19769,4
19770,4
19771,4
19772,4
19773,4
19774,4
19775,4
19776,4
19777,4
19778,4
19779,4
19780,4
19781,4
19782,4
19783,4
19784,4
19785,4
19786,4
19787,4
19788,4
19789,4
19790,4
19791,4
19792,4
19793,4
19794,4
19795,4
19796,4
19797,4
19798,4
19799,4
19800,4
19801,4
19802,4
19803,4
19804,4
19805,4
19806,4
19807,4
19808,4
19809,4
19810,4
19811,4
19812,4
19813,4
19814,4
19815,4
19816,4
19818,4
19819,4
19820,4
19821,4
19822,4
19823,4
19824,4
19825,4
19826,4
19827,4
19828,4
19829,4
19830,4
19831,4
19832,4
19833,4
19834,4
19835,4
19836,4
19837,4
19838,4
19839,4
19840,4
19841,4
19843,4
19844,4
19845,4
19846,4
19847,4
19848,4
19849,4
19850,4
19851,4
19852,4
19853,4
19854,4
19855,4
19856,4
19857,4
19858,4
19859,4
19860,4
19861,4
19862,4
19863,4
19864,4
19865,4
19866,4
19867,4
19868,4
19869,4
19870,4
19871,4
19872,4
19873,4
19874,4
19875,4
19876,4
19877,4
19878,4
19879,4
19880,4
19881,4
19882,4
19883,4
19884,4
19885,4
19886,4
19887,4
19888,4
19889,4
19890,4
19891,4
19892,4
19893,4
19894,4
19895,4
19896,4
19897,4
19898,4
19899,4
19900,4
19901,4
19902,4
19903,4
19904,4
19905,4
19906,4
19907,4
19908,4
19909,4
19910,4
19911,4
19912,4
19913,4
19914,4
19915,4
19916,4
19917,4
19918,4
19919,4
19920,4
19921,4
19922,4
19923,4
19924,4
19925,4
19926,4
19927,4
19928,4
19929,4
19930,4
19931,4
19932,4
19933,4
19934,4
19935,4
19936,4
19937,4
19938,4
19939,4
19940,4
19941,4
19942,4
19943,4
19944,4
19945,4
19946,4
19947,4
19948,4
19949,4
19950,4
19951,4
19952,4
19953,4
19954,4
19955,4
19956,4
19957,4
19958,4
19959,4
19960,4
19961,4
19962,4
19963,4
19964,4
19965,4
19966,4
19967,4
19968,4
19969,4
19970,4
19971,4
19972,4
19973,4
19974,4
19975,4
19976,4
19977,4
19978,4
19979,4
19980,4
19981,4
19982,4
19983,4
19984,4
19985,4
19986,4
19987,4
19988,4
19989,4
19990,4
19991,4
19992,4
19993,4
19995,4
19996,4
19997,4
19998,4
19999,4
20000,4
20001,4
20002,4
20003,4
20004,4
20005,4
20006,4
20007,4
20008,4
20009,4
20010,4
20011,4
20012,4
20013,4
20014,4
20015,4
20016,4
20017,4
20018,4
20019,4
20020,4
20021,4
20022,4
20023,4
20024,4
20025,4
20026,4
20028,4
20029,4
20030,4
20031,4
20032,4
20033,4
20034,4
20035,4
20036,4
20037,4
20038,4
20039,4
20040,4
20041,4
20042,4
20043,4
20044,4
20045,4
20046,4
20047,4
20048,4
20049,4
20050,4
20051,4
20052,4
20053,4
20054,4
20055,4
20056,4
20057,4
20058,4
20059,4
20060,4
20079,4
20080,4
20081,4
20082,4
20083,4
20084,4
20085,4
20086,4
20087,4
20088,4
20089,4
20090,4
20091,4
20093,4
20094,4
20095,4
20096,4
20097,4
20098,4
20100,4
20101,4
20102,4
20103,4
20104,4
20105,4
20106,4
20107,4
20108,4
20109,4
20111,4
20112,4
20113,4
20114,4
20115,4
20116,4
20117,4
20118,4
20119,4
20120,4
20121,4
20122,4
20123,4
20124,4
20138,4
20140,4
20142,4
20143,4
20144,4
20145,4
20146,4
20147,4
20148,4
20149,4
20150,4
20151,4
20152,4
20153,4
20154,4
20155,4
20156,4
20157,4
20158,4
20159,4
20160,4
20161,4
20162,4
20163,4
20164,4
20165,4
20166,4
20167,4
20168,4
20169,4
20170,4
20171,4
20172,4
20173,4
20174,4
20175,4
20176,4
20177,4
20178,4
20204,4
20205,4
20208,4
20209,4
20221,4
20223,4
20325,4
20327,4
20328,4
20329,4
20330,4
20331,4
20332,4
20333,4
20334,4
20335,4
20336,4
20337,4
20338,4
21055,4
21058,4
21059,4
21060,4
21061,4
21062,4
21205,4
21224,4
21257,4
21370,4
21547,4
21548,4
21561,4
21563,4
21610,4
21649,4
21650,4
21651,4
21652,4
21653,4
21670,4
21671,4
21672,4
21673,4
21674,4
21675,4
21676,4
21677,4
21678,4
21679,4
21681,4
21682,4
21683,4
21684,4
21685,4
21686,4
21687,4
21688,4
21689,4
21691,4
21692,4
21693,4
21695,4
21716,4
21724,4
21725,4
21726,4
21728,4
21730,4
21731,4
21732,4
21794,4
21795,4
21796,4
21797,4
21798,4
21799,4
21800,4
21814,4
21815,4
21816,4
21825,4
21827,4
21832,4
21840,4
21851,4
21861,4
21862,4
21863,4
21864,4
21865,4
21870,4
21880,4
21891,4
21892,4
21893,4
21894,4
21895,4
21896,4
21897,4
21898,4
21899,4
21900,4
21901,4
21902,4
21903,4
21904,4
21905,4
21906,4
21907,4
21908,4
21909,4
21910,4
21911,4
21912,4
21913,4
21914,4
21915,4
21927,4
21928,4
21929,4
21934,4
21935,4
21937,4
21938,4
21943,4
21944,4
21945,4
21955,4
21957,4
21959,4
21960,4
21992,4
22043,4
22044,4
22045,4
22046,4
22047,4
22049,4
22050,4
22092,4
22095,4
22098,4
22102,4
22103,4
22105,4
22106,4
22107,4
22108,4
22109,4
22110,4
22111,4
22112,4
22113,4
22114,4
22115,4
22116,4
22117,4
22118,4
22119,4
22120,4
22121,4
22122,4
22123,4
22124,4
22125,4
22126,4
22127,4
22128,4
22129,4
22142,4
22149,4
22150,4
22151,4
22152,4
22153,4
22154,4
22155,4
22215,4
22216,4
22217,4
22218,4
22219,4
22220,4
22221,4
22222,4
22223,4
22224,4
22225,4
22226,4
22227,4
22228,4
22229,4
22230,4
22231,4
22232,4
22233,4
22234,4
22235,4
22236,4
22237,4
22238,4
22239,4
22240,4
22241,4
22242,4
22243,4
22244,4
22245,4
22246,4
22247,4
22248,4
22249,4
22251,4
22252,4
22253,4
22254,4
22255,4
22256,4
22257,4
22258,4
22259,4
22260,4
22261,4
22262,4
22263,4
22264,4
22265,4
22266,4
22267,4
22268,4
22269,4
22270,4
22271,4
22272,4
22273,4
22274,4
22275,4
22276,4
22277,4
22278,4
22279,4
22280,4
22281,4
22282,4
22283,4
22284,4
22285,4
22286,4
22287,4
22288,4
22289,4
22290,4
22291,4
22292,4
22293,4
22294,4
22295,4
22296,4
22297,4
22298,4
22299,4
22300,4
22301,4
22302,4
22303,4
22304,4
22305,4
22306,4
22307,4
22308,4
22309,4
22310,4
22311,4
22312,4
22313,4
22314,4
22315,4
22326,4
22327,4
22328,4
22338,4
23174,4
23175,4
23176,4
23177,4
23178,4
23181,4
23182,4
23184,4
23186,4
23270,4
23273,4
23274,4
23275,4
23276,4
23277,4
23279,4
23281,4
23282,4
23283,4
23284,4
23318,4
23319,4
23320,4
23321,4
23322,4
23323,4
23324,4
23327,4
23328,4
23329,4
23336,4
23768,4
23769,4
23770,4
23771,4
23772,4
23773,4
23774,4
23776,4
23777,4
23778,4
23779,4
23780,4
23781,4
23782,4
23783,4
23784,4
23785,4
23786,4
23787,4
23788,4
23789,4
23790,4
23791,4
23792,4
23793,4
23794,4
23795,4
23796,4
548,4
3380,4
7912,4
8097,4
9688,4
9772,4
10218,4
10320,4
11282,4
12478,4
15310,4
19842,4
20027,4
21618,4
21702,4
22148,4
22250,4
23212,4
9783,4
21713,4
16,5
25,5
32,5
36,5
40,5
43,5
65,5
67,5
81,5
82,5
85,5
87,5
91,5
92,5
93,5
94,5
115,5
116,5
117,5
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
147,5
175,5
176,5
186,5
189,5
191,5
197,5
198,5
248,5
250,5
253,5
294,5
298,5
442,5
484,5
485,5
488,5
493,5
510,5
539,5
541,5
563,5
569,5
570,5
574,5
665,5
666,5
667,5
668,5
669,5
670,5
671,5
672,5
673,5
674,5
675,5
676,5
677,5
678,5
679,5
680,5
681,5
682,5
683,5
684,5
685,5
686,5
687,5
688,5
689,5
690,5
691,5
692,5
693,5
694,5
695,5
696,5
697,5
698,5
699,5
700,5
701,5
702,5
703,5
704,5
705,5
706,5
707,5
708,5
709,5
710,5
711,5
712,5
713,5
714,5
715,5
716,5
717,5
718,5
719,5
720,5
721,5
722,5
723,5
724,5
725,5
726,5
727,5
728,5
729,5
730,5
731,5
732,5
733,5
1444,5
1446,5
1450,5
1483,5
1484,5
1485,5
1536,5
2063,5
2263,5
2265,5
2273,5
2331,5
2364,5
2365,5
2384,5
2386,5
2387,5
2388,5
2389,5
2390,5
2391,5
2392,5
2393,5
2394,5
2521,5
2705,5
2706,5
2737,5
2738,5
2740,5
2741,5
2911,5
2984,5
3186,5
3187,5
3188,5
3189,5
3190,5
3191,5
3192,5
3193,5
3194,5
3195,5
3196,5
3197,5
3198,5
3199,5
3200,5
3201,5
3202,5
3203,5
3204,5
3205,5
3206,5
3207,5
3208,5
3209,5
3210,5
3211,5
3212,5
3213,5
3214,5
3215,5
3216,5
3217,5
3218,5
3219,5
3220,5
3221,5
3222,5
3223,5
3224,5
3225,5
3226,5
3227,5
3228,5
3229,5
3230,5
3231,5
3232,5
3233,5
3234,5
3235,5
3236,5
3237,5
3238,5
3239,5
3240,5
3241,5
3242,5
3243,5
3244,5
3245,5
4501,5
4712,5
4764,5
4765,5
4766,5
4767,5
4768,5
4769,5
4770,5
4948,5
5022,5
5024,5
5025,5
5026,5
5045,5
5051,5
5135,5
5240,5
5245,5
5251,5
5253,5
5255,5
5258,5
5259,5
5476,5
5501,5
5535,5
5591,5
6023,5
6024,5
6032,5
6033,5
6034,5
7481,5
7832,5
8146,5
8147,5
8195,5
8196,5
8197,5
8198,5
8199,5
8200,5
8201,5
8202,5
8203,5
8204,5
8205,5
8461,5
8462,5
8464,5
8465,5
8466,5
8467,5
8469,5
8470,5
8471,5
8473,5
8474,5
8475,5
8476,5
8498,5
8501,5
8502,5
8504,5
8505,5
8507,5
9075,5
9076,5
9077,5
9727,5
9728,5
10233,5
10400,5
10402,5
10403,5
10406,5
11258,5
11259,5
11263,5
11264,5
11265,5
11266,5
11267,5
11268,5
11378,5
11946,5
11955,5
11962,5
11966,5
11970,5
11973,5
11995,5
11997,5
12011,5
12012,5
12015,5
12017,5
12021,5
12022,5
12023,5
12024,5
12045,5
12046,5
12047,5
12048,5
12049,5
12050,5
12051,5
12052,5
12053,5
12054,5
12055,5
12077,5
12105,5
12106,5
12116,5
12119,5
12121,5
12127,5
12128,5
12178,5
12180,5
12183,5
12224,5
12228,5
12372,5
12414,5
12415,5
12418,5
12423,5
12440,5
12469,5
12471,5
12493,5
12499,5
12500,5
12504,5
12595,5
12596,5
12597,5
12598,5
12599,5
12600,5
12601,5
12602,5
12603,5
12604,5
12605,5
12606,5
12607,5
12608,5
12609,5
12610,5
12611,5
12612,5
12613,5
12614,5
12615,5
12616,5
12617,5
12618,5
12619,5
12620,5
12621,5
12622,5
12623,5
12624,5
12625,5
12626,5
12627,5
12628,5
12629,5
12630,5
12631,5
12632,5
12633,5
12634,5
12635,5
12636,5
12637,5
12638,5
12639,5
12640,5
12641,5
12642,5
12643,5
12644,5
12645,5
12646,5
12647,5
12648,5
12649,5
12650,5
12651,5
12652,5
12653,5
12654,5
12655,5
12656,5
12657,5
12658,5
12659,5
12660,5
12661,5
12662,5
12663,5
13374,5
13376,5
13380,5
13413,5
13414,5
13415,5
13466,5
13993,5
14193,5
14195,5
14203,5
14261,5
14294,5
14295,5
14314,5
14316,5
14317,5
14318,5
14319,5
14320,5
14321,5
14322,5
14323,5
14324,5
14451,5
14635,5
14636,5
14667,5
14668,5
14670,5
14671,5
14841,5
14914,5
15116,5
15117,5
15118,5
15119,5
15120,5
15121,5
15122,5
15123,5
15124,5
15125,5
15126,5
15127,5
15128,5
15129,5
15130,5
15131,5
15132,5
15133,5
15134,5
15135,5
15136,5
15137,5
15138,5
15139,5
15140,5
15141,5
15142,5
15143,5
15144,5
15145,5
15146,5
15147,5
15148,5
15149,5
15150,5
15151,5
15152,5
15153,5
15154,5
15155,5
15156,5
15157,5
15158,5
15159,5
15160,5
15161,5
15162,5
15163,5
15164,5
15165,5
15166,5
15167,5
15168,5
15169,5
15170,5
15171,5
15172,5
15173,5
15174,5
15175,5
16431,5
16642,5
16694,5
16695,5
16696,5
16697,5
16698,5
16699,5
16700,5
16878,5
16952,5
16954,5
16955,5
16956,5
16975,5
16981,5
17065,5
17170,5
17175,5
17181,5
17183,5
17185,5
17188,5
17189,5
17406,5
17431,5
17465,5
17521,5
17953,5
17954,5
17962,5
17963,5
17964,5
19411,5
19762,5
20076,5
20077,5
20125,5
20126,5
20127,5
20128,5
20129,5
20130,5
20131,5
20132,5
20133,5
20134,5
20135,5
20391,5
20392,5
20394,5
20395,5
20396,5
20397,5
20399,5
20400,5
20401,5
20403,5
20404,5
20405,5
20406,5
20428,5
20431,5
20432,5
20434,5
20435,5
20437,5
21005,5
21006,5
21007,5
21657,5
21658,5
22163,5
22330,5
22332,5
22333,5
22336,5
23188,5
23189,5
23193,5
23194,5
23195,5
23196,5
23197,5
23198,5
23308,5
89,5
154,5
330,5
338,5
425,5
462,5
480,5
634,5
1417,5
1549,5
1550,5
1551,5
2975,5
2976,5
2977,5
2978,5
2979,5
2980,5
2981,5
2983,5
2985,5
2986,5
2987,5
2988,5
2989,5
2990,5
6387,5
7482,5
8472,5
8478,5
8479,5
8480,5
8481,5
8482,5
8483,5
8484,5
8485,5
8486,5
8487,5
8488,5
8489,5
8490,5
8491,5
8492,5
8493,5
8494,5
8495,5
8496,5
8497,5
10062,5
12019,5
12084,5
12260,5
12268,5
12355,5
12392,5
12410,5
12564,5
13347,5
13479,5
13480,5
13481,5
14905,5
14906,5
14907,5
14908,5
14909,5
14910,5
14911,5
14913,5
14915,5
14916,5
14917,5
14918,5
14919,5
14920,5
18317,5
19412,5
20402,5
20408,5
20409,5
20410,5
20411,5
20412,5
20413,5
20414,5
20415,5
20416,5
20417,5
20418,5
20419,5
20420,5
20421,5
20422,5
20423,5
20424,5
20425,5
20426,5
20427,5
21992,5
7480,5
7483,5
7484,5
7485,5
7486,5
7487,5
7488,5
7489,5
7490,5
7491,5
7492,5
7493,5
7494,5
7495,5
7496,5
7497,5
7498,5
7499,5
7500,5
7501,5
7502,5
7503,5
7504,5
7505,5
7506,5
7507,5
19410,5
19413,5
19414,5
19415,5
19416,5
19417,5
19418,5
19419,5
19420,5
19421,5
19422,5
19423,5
19424,5
19425,5
19426,5
19427,5
19428,5
19429,5
19430,5
19431,5
19432,5
19433,5
19434,5
19435,5
19436,5
19437,5
548,5
12478,5
10163,5
22093,5
20,6
41,6
69,6
70,6
72,6
84,6
107,6
151,6
178,6
188,6
202,6
209,6
216,6
227,6
452,6
624,6
736,6
737,6
738,6
739,6
740,6
741,6
743,6
744,6
745,6
746,6
747,6
748,6
749,6
750,6
751,6
753,6
754,6
755,6
756,6
757,6
758,6
759,6
760,6
761,6
762,6
763,6
764,6
765,6
767,6
768,6
769,6
770,6
771,6
772,6
773,6
774,6
775,6
777,6
778,6
779,6
780,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
925,6
927,6
928,6
929,6
930,6
934,6
937,6
939,6
940,6
941,6
942,6
943,6
944,6
945,6
946,6
947,6
970,6
995,6
996,6
1005,6
1006,6
1007,6
1008,6
1082,6
1084,6
1085,6
1086,6
1087,6
1088,6
1108,6
1109,6
1110,6
1111,6
1112,6
1113,6
1114,6
1115,6
1116,6
1117,6
1134,6
1135,6
1136,6
1137,6
1138,6
1194,6
1196,6
1197,6
1198,6
1199,6
1200,6
1201,6
1202,6
1205,6
1381,6
3368,6
7520,6
8211,6
8306,6
8396,6
8500,6
9630,6
9649,6
11950,6
11971,6
11999,6
12000,6
12002,6
12014,6
12037,6
12081,6
12108,6
12118,6
12132,6
12139,6
12146,6
12157,6
12382,6
12554,6
12666,6
12667,6
12668,6
12669,6
12670,6
12671,6
12673,6
12674,6
12675,6
12676,6
12677,6
12678,6
12679,6
12680,6
12681,6
12683,6
12684,6
12685,6
12686,6
12687,6
12688,6
12689,6
12690,6
12691,6
12692,6
12693,6
12694,6
12695,6
12697,6
12698,6
12699,6
12700,6
12701,6
12702,6
12703,6
12704,6
12705,6
12707,6
12708,6
12709,6
12710,6
12712,6
12713,6
12714,6
12715,6
12716,6
12717,6
12718,6
12719,6
12855,6
12857,6
12858,6
12859,6
12860,6
12864,6
12867,6
12869,6
12870,6
12871,6
12872,6
12873,6
12874,6
12875,6
12876,6
12877,6
12900,6
12925,6
12926,6
12935,6
12936,6
12937,6
12938,6
13012,6
13014,6
13015,6
13016,6
13017,6
13018,6
13038,6
13039,6
13040,6
13041,6
13042,6
13043,6
13044,6
13045,6
13046,6
13047,6
13064,6
13065,6
13066,6
13067,6
13068,6
13124,6
13126,6
13127,6
13128,6
13129,6
13130,6
13131,6
13132,6
13135,6
13311,6
15298,6
19450,6
20141,6
20236,6
20326,6
20430,6
21560,6
21579,6
791,6
948,6
949,6
952,6
953,6
954,6
955,6
956,6
957,6
958,6
959,6
960,6
962,6
963,6
964,6
966,6
968,6
969,6
971,6
973,6
974,6
975,6
976,6
977,6
978,6
980,6
981,6
982,6
984,6
985,6
987,6
988,6
1089,6
1090,6
11886,6
12721,6
12878,6
12879,6
12882,6
12883,6
12884,6
12885,6
12886,6
12887,6
12888,6
12889,6
12890,6
12892,6
12893,6
12894,6
12896,6
12898,6
12899,6
12901,6
12903,6
12904,6
12905,6
12906,6
12907,6
12908,6
12910,6
12911,6
12912,6
12914,6
12915,6
12917,6
12918,6
13019,6
13020,6
23816,6
26,7
39,7
42,7
61,7
64,7
210,7
241,7
242,7
243,7
314,7
330,7
335,7
355,7
356,7
357,7
425,7
456,7
605,7
611,7
631,7
636,7
637,7
639,7
651,7
654,7
805,7
1366,7
1378,7
1523,7
1527,7
1535,7
1538,7
1547,7
1564,7
1574,7
1588,7
1589,7
1590,7
1593,7
1597,7
1599,7
1600,7
1602,7
1603,7
1637,7
1665,7
1780,7
1839,7
1872,7
2049,7
2074,7
2075,7
2076,7
2077,7
2874,7
2875,7
2993,7
2994,7
2995,7
2996,7
2997,7
2998,7
2999,7
3000,7
3001,7
3002,7
3003,7
3004,7
3076,7
3086,7
3269,7
3273,7
3285,7
3286,7
3298,7
3307,7
3312,7
3321,7
3328,7
3338,7
3347,7
3348,7
3359,7
3365,7
3366,7
3367,7
3380,7
5406,7
5921,7
5988,7
6093,7
6095,7
6096,7
6098,7
6103,7
6105,7
6106,7
6107,7
6108,7
6109,7
6110,7
6111,7
6112,7
6113,7
6114,7
6115,7
6116,7
6117,7
6118,7
6119,7
6120,7
6121,7
6122,7
6123,7
6124,7
6125,7
6126,7
6127,7
6128,7
6129,7
6130,7
6131,7
6132,7
6133,7
6134,7
6135,7
6136,7
6137,7
6138,7
6139,7
6140,7
6141,7
6142,7
6143,7
6144,7
6145,7
6146,7
6147,7
6148,7
6149,7
6150,7
6151,7
6152,7
6153,7
6154,7
6155,7
6156,7
6157,7
6158,7
6159,7
6160,7
6161,7
6162,7
6163,7
6164,7
6165,7
6166,7
6167,7
6168,7
6169,7
6170,7
6171,7
6172,7
6173,7
6174,7
6175,7
6176,7
6177,7
6178,7
6179,7
6180,7
6181,7
6182,7
6183,7
6184,7
6185,7
6186,7
6187,7
6188,7
6189,7
6190,7
6191,7
6192,7
6193,7
6194,7
6195,7
6196,7
6197,7
6198,7
6199,7
6200,7
6201,7
6202,7
6203,7
6204,7
6205,7
6206,7
6207,7
6208,7
6209,7
6210,7
6211,7
6212,7
6213,7
6214,7
6215,7
6216,7
6217,7
6218,7
6219,7
6220,7
6221,7
6222,7
6223,7
6224,7
6225,7
6226,7
6227,7
6228,7
6229,7
6230,7
6231,7
6232,7
6233,7
6234,7
6235,7
6236,7
6237,7
6238,7
6239,7
6240,7
6241,7
6242,7
6243,7
6244,7
6245,7
6246,7
6247,7
6248,7
6249,7
6250,7
6251,7
6252,7
6253,7
6254,7
6255,7
6256,7
6257,7
6258,7
6259,7
6260,7
6261,7
6262,7
6263,7
6264,7
6265,7
6266,7
6267,7
6268,7
6269,7
6270,7
6271,7
6272,7
6273,7
6274,7
6275,7
6276,7
6277,7
6278,7
6279,7
6280,7
6281,7
6282,7
6283,7
6284,7
6285,7
6286,7
6287,7
6288,7
6289,7
6290,7
6291,7
6292,7
6293,7
6294,7
6295,7
6296,7
6297,7
6298,7
6299,7
6300,7
6301,7
6302,7
6303,7
6304,7
6305,7
6386,7
7480,7
7483,7
7484,7
7485,7
7486,7
7487,7
7488,7
7489,7
7490,7
7491,7
7492,7
7493,7
7494,7
7495,7
7496,7
7497,7
7498,7
7499,7
7500,7
7501,7
7502,7
7503,7
7504,7
7505,7
7506,7
7507,7
7513,7
7515,7
7519,7
7522,7
7530,7
7532,7
7540,7
7544,7
7547,7
7553,7
7557,7
7565,7
7572,7
7573,7
7575,7
7576,7
7577,7
7579,7
7912,7
8097,7
8169,7
8373,7
8499,7
9687,7
10021,7
10023,7
10024,7
10059,7
10121,7
10161,7
10166,7
10167,7
10169,7
10200,7
10201,7
10202,7
10203,7
10204,7
10205,7
10206,7
10207,7
10208,7
10209,7
10210,7
10211,7
10240,7
10320,7
10404,7
11253,7
11255,7
11342,7
11348,7
11395,7
11400,7
11402,7
11956,7
11969,7
11972,7
11991,7
11994,7
12140,7
12171,7
12172,7
12173,7
12244,7
12260,7
12265,7
12285,7
12286,7
12287,7
12355,7
12386,7
12535,7
12541,7
12561,7
12566,7
12567,7
12569,7
12581,7
12584,7
12735,7
13296,7
13308,7
13453,7
13457,7
13465,7
13468,7
13477,7
13494,7
13504,7
13518,7
13519,7
13520,7
13523,7
13527,7
13529,7
13530,7
13532,7
13533,7
13567,7
13595,7
13710,7
13769,7
13802,7
13979,7
14004,7
14005,7
14006,7
14007,7
14804,7
14805,7
14923,7
14924,7
14925,7
14926,7
14927,7
14928,7
14929,7
14930,7
14931,7
14932,7
14933,7
14934,7
15006,7
15016,7
15199,7
15203,7
15215,7
15216,7
15228,7
15237,7
15242,7
15251,7
15258,7
15268,7
15277,7
15278,7
15289,7
15295,7
15296,7
15297,7
15310,7
17336,7
17851,7
17918,7
18023,7
18025,7
18026,7
18028,7
18033,7
18035,7
18036,7
18037,7
18038,7
18039,7
18040,7
18041,7
18042,7
18043,7
18044,7
18045,7
18046,7
18047,7
18048,7
18049,7
18050,7
18051,7
18052,7
18053,7
18054,7
18055,7
18056,7
18057,7
18058,7
18059,7
18060,7
18061,7
18062,7
18063,7
18064,7
18065,7
